motif	num_nodes	erdos_p	occurences	mean
1	2000	0.1	39812941	39992476
2	2000	0.1	2652648	2648766
3	2000	0.1	7952675	8019422
4	2000	0.1	1354	1354
5	2000	0.1	392769	400272
6	2000	0.1	395226	402198
7	2000	0.1	791083	800544
8	2000	0.1	78678	80650
9	2000	0.1	79619748	79601761
10	2000	0.1	394785	402020
11	2000	0.1	7903079	7981003
12	2000	0.1	7906633	7984550
13	2000	0.1	39795162	39974706
1	2000	0.1	39891771	40071480
2	2000	0.1	2657304	2657296
3	2000	0.1	7969400	8043281
4	2000	0.1	1352	1361
5	2000	0.1	402683	401893
6	2000	0.1	399885	403759
7	2000	0.1	800399	803786
8	2000	0.1	80256	81043
9	2000	0.1	79789685	79772583
10	2000	0.1	400449	403618
11	2000	0.1	8014669	8006109
12	2000	0.1	8012153	8008903
13	2000	0.1	39877784	40057500
1	2000	0.1	40027853	40207853
2	2000	0.1	2670642	2671649
3	2000	0.1	8012381	8086010
4	2000	0.1	1327	1376
5	2000	0.1	394233	404754
6	2000	0.1	397465	406555
7	2000	0.1	795510	809509
8	2000	0.1	78938	81760
9	2000	0.1	80060572	80059561
10	2000	0.1	398188	406534
11	2000	0.1	7956766	8050199
12	2000	0.1	7952673	8050601
13	2000	0.1	40025840	40205841
1	2000	0.1	40073125	40253204
2	2000	0.1	2677223	2675736
3	2000	0.1	8035207	8102481
4	2000	0.1	1319	1382
5	2000	0.1	401375	405785
6	2000	0.1	400855	407635
7	2000	0.1	804265	811571
8	2000	0.1	80590	82051
9	2000	0.1	80148398	80141191
10	2000	0.1	400640	407732
11	2000	0.1	8002344	8065724
12	2000	0.1	7999869	8063790
13	2000	0.1	40082786	40262860
1	2000	0.1	40014331	40194286
2	2000	0.1	2668234	2669587
3	2000	0.1	8009593	8081258
4	2000	0.1	1346	1374
5	2000	0.1	406047	404412
6	2000	0.1	403557	406283
7	2000	0.1	807125	808825
8	2000	0.1	81627	81685
9	2000	0.1	80019230	80018361
10	2000	0.1	403843	406194
11	2000	0.1	8058801	8044042
12	2000	0.1	8053622	8045814
13	2000	0.1	40005474	40185434
1	2000	0.1	40293210	40473725
2	2000	0.1	2697524	2697705
3	2000	0.1	8097410	8167639
4	2000	0.1	1362	1404
5	2000	0.1	407494	410165
6	2000	0.1	407108	412039
7	2000	0.1	814592	820330
8	2000	0.1	81620	83150
9	2000	0.1	80574469	80579265
10	2000	0.1	407012	412059
11	2000	0.1	8112748	8130489
12	2000	0.1	8109934	8130096
13	2000	0.1	40295166	40475680
1	2000	0.2	160451320	160771502
2	2000	0.2	21440210	21437256
3	2000	0.2	64316276	64571437
4	2000	0.2	86457	87345
5	2000	0.2	6436453	6470847
6	2000	0.2	6442408	6484261
7	2000	0.2	12879594	12941695
8	2000	0.2	2582041	2604305
9	2000	0.2	320879752	320877841
10	2000	0.2	6442783	6483534
11	2000	0.2	64264602	64437860
12	2000	0.2	64269982	64445083
13	2000	0.2	160433292	160753483
1	2000	0.2	159657463	159977085
2	2000	0.2	21287782	21283926
3	2000	0.2	63850445	64097901
4	2000	0.2	85705	86053
5	2000	0.2	6393667	6408042
6	2000	0.2	6390405	6420247
7	2000	0.2	12776094	12816085
8	2000	0.2	2559895	2572395
9	2000	0.2	319349894	319345958
10	2000	0.2	6388860	6420514
11	2000	0.2	63884757	63976055
12	2000	0.2	63890000	63973387
13	2000	0.2	159664136	159983755
1	2000	0.2	160240891	160560933
2	2000	0.2	21392867	21397953
3	2000	0.2	64193402	64449839
4	2000	0.2	86028	87012
5	2000	0.2	6449985	6454712
6	2000	0.2	6438592	6467528
7	2000	0.2	12880168	12909425
8	2000	0.2	2583383	2596093
9	2000	0.2	320464604	320485522
10	2000	0.2	6442708	6467609
11	2000	0.2	64310779	64322123
12	2000	0.2	64297316	64321320
13	2000	0.2	160242897	160562938
1	2000	0.2	159253965	159573257
2	2000	0.2	21205199	21199050
3	2000	0.2	63611960	63860303
4	2000	0.2	84015	85440
5	2000	0.2	6362673	6375791
6	2000	0.2	6359269	6388805
7	2000	0.2	12717586	12751583
8	2000	0.2	2538534	2556763
9	2000	0.2	318503381	318496406
10	2000	0.2	6356595	6389131
11	2000	0.2	63681607	63730218
12	2000	0.2	63678986	63726965
13	2000	0.2	159262116	159581404
1	2000	0.2	160185040	160505058
2	2000	0.2	21395737	21389617
3	2000	0.2	64165469	64420089
4	2000	0.2	86855	86926
5	2000	0.2	6484171	6450895
6	2000	0.2	6452544	6463133
7	2000	0.2	12909236	12901790
8	2000	0.2	2595260	2594034
9	2000	0.2	320424319	320402285
10	2000	0.2	6454495	6463889
11	2000	0.2	64458437	64298110
12	2000	0.2	64454405	64290586
13	2000	0.2	160203833	160523842
1	2000	0.2	159769892	160089569
2	2000	0.2	21302328	21301743
3	2000	0.2	63900397	64164956
4	2000	0.2	85068	86251
5	2000	0.2	6389790	6416535
6	2000	0.2	6388482	6429688
7	2000	0.2	12780160	12833071
8	2000	0.2	2554443	2577061
9	2000	0.2	319516889	319524156
10	2000	0.2	6385717	6429434
11	2000	0.2	63898181	64033695
12	2000	0.2	63891432	64036228
13	2000	0.2	159763558	160083238
1	2000	0.2	159558065	159877591
2	2000	0.2	21257819	21260690
3	2000	0.2	63791916	64041213
4	2000	0.2	84744	85919
5	2000	0.2	6380965	6400044
6	2000	0.2	6380978	6412914
7	2000	0.2	12755054	12800089
8	2000	0.2	2549956	2568782
9	2000	0.2	319109732	319113496
10	2000	0.2	6377659	6413151
11	2000	0.2	63816864	63912695
12	2000	0.2	63821755	63910327
13	2000	0.2	159563991	159883514
1	2000	0.2	159811750	160131480
2	2000	0.2	21307918	21313494
3	2000	0.2	63934798	64189710
4	2000	0.2	85653	86303
5	2000	0.2	6410248	6420191
6	2000	0.2	6398600	6432670
7	2000	0.2	12800887	12840382
8	2000	0.2	2563298	2578576
9	2000	0.2	319627099	319641649
10	2000	0.2	6399940	6432712
11	2000	0.2	63994101	64065181
12	2000	0.2	63999438	64064768
13	2000	0.2	159812785	160132514
1	2000	0.3	360743477	361163491
2	2000	0.3	72270133	72280064
3	2000	0.3	216843512	217355646
4	2000	0.3	985184	988060
5	2000	0.3	32658436	32661899
6	2000	0.3	32620972	32699114
7	2000	0.3	65239539	65323798
8	2000	0.3	19631610	19679002
9	2000	0.3	721496318	721504893
10	2000	0.3	32625430	32702279
11	2000	0.3	217101281	217108271
12	2000	0.3	217082918	217087262
13	2000	0.3	360778447	361198443
1	2000	0.3	359374389	359793935
2	2000	0.3	71882593	71864527
3	2000	0.3	215595515	216092515
4	2000	0.3	973185	976548
5	2000	0.3	32418539	32409742
6	2000	0.3	32372913	32448112
7	2000	0.3	64764290	64819485
8	2000	0.3	19448914	19488361
9	2000	0.3	718778032	718736955
10	2000	0.3	32375826	32446333
11	2000	0.3	215874184	215836985
12	2000	0.3	215870316	215848823
13	2000	0.3	359354647	359774203
1	2000	0.3	359728959	360148632
2	2000	0.3	71984504	71974245
3	2000	0.3	215920308	216429556
4	2000	0.3	971710	979629
5	2000	0.3	32376753	32476803
6	2000	0.3	32388028	32514221
7	2000	0.3	64783741	64953606
8	2000	0.3	19433967	19539262
9	2000	0.3	719489004	719468315
10	2000	0.3	32389169	32515570
11	2000	0.3	215856839	216180479
12	2000	0.3	215839857	216171514
13	2000	0.3	359743902	360163568
1	2000	0.3	359605758	360025373
2	2000	0.3	71925454	71930884
3	2000	0.3	215820718	216314273
4	2000	0.3	974742	978654
5	2000	0.3	32400956	32452984
6	2000	0.3	32404767	32492307
7	2000	0.3	64783855	64905968
8	2000	0.3	19456646	19522373
9	2000	0.3	719153141	719179324
10	2000	0.3	32399172	32492060
11	2000	0.3	215901261	216052484
12	2000	0.3	215902159	216054126
13	2000	0.3	359603022	360022638
1	2000	0.3	358979880	359399311
2	2000	0.3	71758795	71752226
3	2000	0.3	215270265	215759081
4	2000	0.3	964482	973556
5	2000	0.3	32207246	32342869
6	2000	0.3	32234176	32379385
7	2000	0.3	64478260	64685738
8	2000	0.3	19311969	19438396
9	2000	0.3	718018945	717987996
10	2000	0.3	32241017	32381796
11	2000	0.3	215061292	215515758
12	2000	0.3	215045597	215499710
13	2000	0.3	359006657	359426075
1	2000	0.3	360007307	360427076
2	2000	0.3	72076574	72058858
3	2000	0.3	216170514	216682299
4	2000	0.3	974731	981911
5	2000	0.3	32394442	32527465
6	2000	0.3	32420255	32564602
7	2000	0.3	64853009	65054931
8	2000	0.3	19460371	19577255
9	2000	0.3	720046500	720032077
10	2000	0.3	32427209	32566378
11	2000	0.3	216000684	216435190
12	2000	0.3	215976678	216423387
13	2000	0.3	360026974	360446733
1	2000	0.3	359807121	360226837
2	2000	0.3	72008456	72003762
3	2000	0.3	216004336	216508843
4	2000	0.3	971647	980304
5	2000	0.3	32427839	32493141
6	2000	0.3	32417592	32528750
7	2000	0.3	64850407	64986282
8	2000	0.3	19458063	19550908
9	2000	0.3	719672545	719665007
10	2000	0.3	32424402	32532334
11	2000	0.3	216070766	216271835
12	2000	0.3	216041300	216248009
13	2000	0.3	359846831	360266527
1	2000	0.3	360038379	360458118
2	2000	0.3	72049002	72053635
3	2000	0.3	216179930	216693287
4	2000	0.3	967093	982131
5	2000	0.3	32245180	32528329
6	2000	0.3	32351878	32569845
7	2000	0.3	64704939	65056658
8	2000	0.3	19367380	19579714
9	2000	0.3	719982010	719997285
10	2000	0.3	32349237	32566877
11	2000	0.3	215484780	216417069
12	2000	0.3	215514199	216436797
13	2000	0.3	360005506	360425261
1	2000	0.4	638134169	638613566
2	2000	0.4	170046189	170042426
3	2000	0.4	510155377	510919507
4	2000	0.4	5457195	5454932
5	2000	0.4	102297161	102110228
6	2000	0.4	102131687	102189339
7	2000	0.4	204272525	204220456
8	2000	0.4	81788234	81756056
9	2000	0.4	1276230829	1276238349
10	2000	0.4	102129247	102189632
11	2000	0.4	510992754	510523971
12	2000	0.4	511008201	510522507
13	2000	0.4	638136001	638615397
1	2000	0.4	638350852	638830293
2	2000	0.4	170146414	170139807
3	2000	0.4	510392286	511172007
4	2000	0.4	5393625	5459897
5	2000	0.4	101530011	102180190
6	2000	0.4	101770232	102255023
7	2000	0.4	203557377	204360380
8	2000	0.4	81170530	81821269
9	2000	0.4	1276728557	1276725556
10	2000	0.4	101769725	102255960
11	2000	0.4	509171386	510797916
12	2000	0.4	509170970	510793234
13	2000	0.4	638356710	638836148
1	2000	0.4	639988568	640468199
2	2000	0.4	170777925	170786011
3	2000	0.4	512358027	513135060
4	2000	0.4	5447132	5502144
5	2000	0.4	102120694	102702288
6	2000	0.4	102331909	102780934
7	2000	0.4	204668174	205404576
8	2000	0.4	81771531	82346790
9	2000	0.4	1279933968	1279956250
10	2000	0.4	102343388	102779337
11	2000	0.4	511287002	512742418
12	2000	0.4	511275082	512750382
13	2000	0.4	639978616	640458252
1	2000	0.4	639153088	639632624
2	2000	0.4	170468600	170457429
3	2000	0.4	511389994	512132924
4	2000	0.4	5491391	5480515
5	2000	0.4	102709626	102435935
6	2000	0.4	102506168	102512161
7	2000	0.4	205007785	204871871
8	2000	0.4	82183841	82078135
9	2000	0.4	1278341335	1278314017
10	2000	0.4	102499289	102512020
11	2000	0.4	512439446	511752114
12	2000	0.4	512439856	511752816
13	2000	0.4	639152210	639631746
1	2000	0.4	640508687	640988387
2	2000	0.4	170992087	170996756
3	2000	0.4	512992562	513764228
4	2000	0.4	5490815	5515602
5	2000	0.4	102737647	102870492
6	2000	0.4	102737045	102948209
7	2000	0.4	205444526	205740984
8	2000	0.4	82276884	82514923
9	2000	0.4	1281009049	1281008985
10	2000	0.4	102719001	102947919
11	2000	0.4	513041809	513376377
12	2000	0.4	513082857	513377828
13	2000	0.4	640506875	640986576
1	2000	0.4	639400969	639880531
2	2000	0.4	170566681	170553688
3	2000	0.4	511694107	512442461
4	2000	0.4	5469138	5487359
5	2000	0.4	102417137	102517139
6	2000	0.4	102392206	102594567
7	2000	0.4	204791459	205034278
8	2000	0.4	81967595	82161919
9	2000	0.4	1278817999	1278795224
10	2000	0.4	102402655	102596212
11	2000	0.4	511812252	512055719
12	2000	0.4	511780216	512047510
13	2000	0.4	639411233	639890790
1	2000	0.4	638651332	639130815
2	2000	0.4	170254664	170263102
3	2000	0.4	510780304	511543589
4	2000	0.4	5440157	5467850
5	2000	0.4	102083519	102279161
6	2000	0.4	102107886	102352775
7	2000	0.4	204202724	204558322
8	2000	0.4	81644730	81920484
9	2000	0.4	1277335676	1277342285
10	2000	0.4	102111092	102356527
11	2000	0.4	510693332	511175679
12	2000	0.4	510672614	511156939
13	2000	0.4	638674775	639154246
1	2000	0.4	639777099	640256697
2	2000	0.4	170718831	170697025
3	2000	0.4	512089690	512873127
4	2000	0.4	5449888	5496586
5	2000	0.4	102209634	102632031
6	2000	0.4	102338992	102712387
7	2000	0.4	204702314	205264063
8	2000	0.4	81811101	82277035
9	2000	0.4	1279536597	1279511608
10	2000	0.4	102336299	102708353
11	2000	0.4	511422330	512471890
12	2000	0.4	511440574	512492016
13	2000	0.4	639751943	640231554
1	5000	0.001	64299	76943
2	5000	0.001	42	43
3	5000	0.001	143	186
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	1	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	128161	128194
10	5000	0.001	1	0
11	5000	0.001	125	155
12	5000	0.001	123	155
13	5000	0.001	63904	76548
1	5000	0.001	62543	75028
2	5000	0.001	38	41
3	5000	0.001	111	179
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	1	0
8	5000	0.001	0	0
9	5000	0.001	124587	124984
10	5000	0.001	0	0
11	5000	0.001	91	149
12	5000	0.001	99	150
13	5000	0.001	62357	74842
1	5000	0.001	63416	76005
2	5000	0.001	45	42
3	5000	0.001	122	184
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	127212	127073
10	5000	0.001	0	0
11	5000	0.001	113	153
12	5000	0.001	114	153
13	5000	0.001	63749	76338
1	5000	0.001	62039	74477
2	5000	0.001	38	41
3	5000	0.001	112	178
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	1	0
8	5000	0.001	0	0
9	5000	0.001	124038	124046
10	5000	0.001	0	0
11	5000	0.001	66	148
12	5000	0.001	64	148
13	5000	0.001	62214	74652
1	5000	0.001	62051	74471
2	5000	0.001	41	41
3	5000	0.001	125	177
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	123800	123688
10	5000	0.001	0	0
11	5000	0.001	131	147
12	5000	0.001	132	148
13	5000	0.001	61481	73901
1	5000	0.001	62339	74830
2	5000	0.001	44	41
3	5000	0.001	120	179
4	5000	0.001	0	0
5	5000	0.001	1	0
6	5000	0.001	0	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	125493	125094
10	5000	0.001	0	0
11	5000	0.001	111	149
12	5000	0.001	103	149
13	5000	0.001	62378	74869
1	5000	0.001	62912	75475
2	5000	0.001	43	42
3	5000	0.001	130	182
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	126982	126549
10	5000	0.001	0	0
11	5000	0.001	131	152
12	5000	0.001	132	151
13	5000	0.001	63248	75811
1	5000	0.001	62814	75323
2	5000	0.001	38	41
3	5000	0.001	125	181
4	5000	0.001	0	0
5	5000	0.001	0	0
6	5000	0.001	0	0
7	5000	0.001	0	0
8	5000	0.001	0	0
9	5000	0.001	125293	125465
10	5000	0.001	0	0
11	5000	0.001	100	151
12	5000	0.001	105	150
13	5000	0.001	62910	75419
1	5000	0.002	246097	270863
2	5000	0.002	312	326
3	5000	0.002	972	1184
4	5000	0.002	0	0
5	5000	0.002	2	1
6	5000	0.002	3	1
7	5000	0.002	0	2
8	5000	0.002	0	0
9	5000	0.002	493028	492767
10	5000	0.002	0	1
11	5000	0.002	1013	1077
12	5000	0.002	1007	1075
13	5000	0.002	246440	271206
1	5000	0.002	251519	276579
2	5000	0.002	344	337
3	5000	0.002	1005	1223
4	5000	0.002	0	0
5	5000	0.002	0	1
6	5000	0.002	3	1
7	5000	0.002	2	2
8	5000	0.002	0	0
9	5000	0.002	504411	504529
10	5000	0.002	0	1
11	5000	0.002	960	1115
12	5000	0.002	934	1111
13	5000	0.002	252494	277553
1	5000	0.002	252950	278052
2	5000	0.002	316	339
3	5000	0.002	1053	1231
4	5000	0.002	0	0
5	5000	0.002	2	1
6	5000	0.002	1	1
7	5000	0.002	0	2
8	5000	0.002	0	0
9	5000	0.002	505578	506258
10	5000	0.002	2	1
11	5000	0.002	1180	1121
12	5000	0.002	1165	1119
13	5000	0.002	253444	278546
1	5000	0.002	248506	273409
2	5000	0.002	346	331
3	5000	0.002	973	1199
4	5000	0.002	0	0
5	5000	0.002	1	1
6	5000	0.002	0	1
7	5000	0.002	1	2
8	5000	0.002	0	0
9	5000	0.002	498061	498241
10	5000	0.002	0	1
11	5000	0.002	884	1093
12	5000	0.002	827	1092
13	5000	0.002	248753	273656
1	5000	0.002	249108	274028
2	5000	0.002	320	332
3	5000	0.002	982	1202
4	5000	0.002	0	0
5	5000	0.002	0	1
6	5000	0.002	1	1
7	5000	0.002	5	2
8	5000	0.002	0	0
9	5000	0.002	498300	498900
10	5000	0.002	0	1
11	5000	0.002	933	1094
12	5000	0.002	964	1095
13	5000	0.002	248866	273786
1	5000	0.002	247410	272275
2	5000	0.002	281	330
3	5000	0.002	956	1190
4	5000	0.002	0	0
5	5000	0.002	2	1
6	5000	0.002	0	1
7	5000	0.002	2	2
8	5000	0.002	0	0
9	5000	0.002	495498	496705
10	5000	0.002	1	1
11	5000	0.002	1194	1085
12	5000	0.002	1075	1085
13	5000	0.002	247348	272213
1	5000	0.002	250370	275329
2	5000	0.002	328	333
3	5000	0.002	1027	1211
4	5000	0.002	0	0
5	5000	0.002	0	1
6	5000	0.002	0	1
7	5000	0.002	0	2
8	5000	0.002	0	0
9	5000	0.002	500938	500500
10	5000	0.002	1	1
11	5000	0.002	839	1101
12	5000	0.002	802	1102
13	5000	0.002	250098	275057
1	5000	0.002	250222	275144
2	5000	0.002	345	332
3	5000	0.002	947	1210
4	5000	0.002	0	0
5	5000	0.002	3	1
6	5000	0.002	0	1
7	5000	0.002	3	2
8	5000	0.002	0	0
9	5000	0.002	500594	499020
10	5000	0.002	1	1
11	5000	0.002	887	1097
12	5000	0.002	887	1099
13	5000	0.002	249692	274615
1	5000	0.005	1551914	1613871
2	5000	0.005	5175	5153
3	5000	0.005	15313	16712
4	5000	0.005	0	0
5	5000	0.005	53	41
6	5000	0.005	45	43
7	5000	0.005	83	83
8	5000	0.005	1	0
9	5000	0.005	3103215	3102467
10	5000	0.005	44	43
11	5000	0.005	16043	16063
12	5000	0.005	15940	16085
13	5000	0.005	1549755	1611713
1	5000	0.005	1559418	1621558
2	5000	0.005	5205	5199
3	5000	0.005	15678	16863
4	5000	0.005	0	0
5	5000	0.005	39	42
6	5000	0.005	38	43
7	5000	0.005	83	84
8	5000	0.005	0	0
9	5000	0.005	3118510	3120876
10	5000	0.005	39	43
11	5000	0.005	15217	16228
12	5000	0.005	15315	16209
13	5000	0.005	1561246	1623386
1	5000	0.005	1567292	1629538
2	5000	0.005	5227	5226
3	5000	0.005	15698	16955
4	5000	0.005	0	0
5	5000	0.005	33	42
6	5000	0.005	48	44
7	5000	0.005	83	84
8	5000	0.005	0	0
9	5000	0.005	3134248	3131677
10	5000	0.005	54	44
11	5000	0.005	16371	16292
12	5000	0.005	16047	16317
13	5000	0.005	1564826	1627073
1	5000	0.005	1563637	1625844
2	5000	0.005	5139	5216
3	5000	0.005	15624	16917
4	5000	0.005	0	0
5	5000	0.005	59	42
6	5000	0.005	39	44
7	5000	0.005	82	84
8	5000	0.005	0	0
9	5000	0.005	3129772	3127625
10	5000	0.005	41	44
11	5000	0.005	16944	16271
12	5000	0.005	16749	16270
13	5000	0.005	1563788	1625995
1	5000	0.005	1558961	1621073
2	5000	0.005	5219	5192
3	5000	0.005	15566	16855
4	5000	0.005	0	0
5	5000	0.005	45	42
6	5000	0.005	36	43
7	5000	0.005	90	84
8	5000	0.005	0	0
9	5000	0.005	3118293	3118029
10	5000	0.005	39	43
11	5000	0.005	16044	16209
12	5000	0.005	15932	16197
13	5000	0.005	1560192	1622303
1	5000	0.005	1560589	1622711
2	5000	0.005	5234	5195
3	5000	0.005	15313	16858
4	5000	0.005	0	0
5	5000	0.005	36	42
6	5000	0.005	34	43
7	5000	0.005	72	84
8	5000	0.005	0	0
9	5000	0.005	3116200	3119128
10	5000	0.005	29	43
11	5000	0.005	15706	16202
12	5000	0.005	15677	16216
13	5000	0.005	1559190	1621313
1	5000	0.005	1550299	1612269
2	5000	0.005	5154	5156
3	5000	0.005	15321	16712
4	5000	0.005	0	0
5	5000	0.005	29	41
6	5000	0.005	39	43
7	5000	0.005	74	83
8	5000	0.005	0	0
9	5000	0.005	3103743	3103763
10	5000	0.005	37	43
11	5000	0.005	13984	16086
12	5000	0.005	14053	16072
13	5000	0.005	1551698	1613668
1	5000	0.005	1570322	1632630
2	5000	0.005	5239	5242
3	5000	0.005	15585	17008
4	5000	0.005	0	0
5	5000	0.005	41	42
6	5000	0.005	37	44
7	5000	0.005	53	85
8	5000	0.005	0	0
9	5000	0.005	3139892	3137886
10	5000	0.005	35	44
11	5000	0.005	15347	16344
12	5000	0.005	15525	16364
13	5000	0.005	1568328	1630636
1	5000	0.01	6260183	6384042
2	5000	0.01	41534	41803
3	5000	0.01	125412	130456
4	5000	0.01	0	0
5	5000	0.01	600	653
6	5000	0.01	605	665
7	5000	0.01	1220	1306
8	5000	0.01	8	13
9	5000	0.01	12524566	12524808
10	5000	0.01	591	666
11	5000	0.01	121040	127971
12	5000	0.01	121044	127845
13	5000	0.01	6266445	6390302
1	5000	0.01	6259686	6383489
2	5000	0.01	41609	41747
3	5000	0.01	125942	130232
4	5000	0.01	0	0
5	5000	0.01	613	651
6	5000	0.01	632	664
7	5000	0.01	1276	1303
8	5000	0.01	11	13
9	5000	0.01	12511385	12513701
10	5000	0.01	686	664
11	5000	0.01	124493	127649
12	5000	0.01	124908	127778
13	5000	0.01	6253243	6377048
1	5000	0.01	6239121	6362755
2	5000	0.01	41587	41574
3	5000	0.01	125184	129776
4	5000	0.01	0	0
5	5000	0.01	693	648
6	5000	0.01	664	661
7	5000	0.01	1254	1297
8	5000	0.01	8	13
9	5000	0.01	12476207	12479010
10	5000	0.01	682	661
11	5000	0.01	130783	127262
12	5000	0.01	130264	127186
13	5000	0.01	6242942	6366575
1	5000	0.01	6207667	6330978
2	5000	0.01	41281	41246
3	5000	0.01	123464	128692
4	5000	0.01	0	0
5	5000	0.01	662	641
6	5000	0.01	614	654
7	5000	0.01	1241	1282
8	5000	0.01	9	13
9	5000	0.01	12417571	12413358
10	5000	0.01	671	653
11	5000	0.01	124938	126165
12	5000	0.01	125193	126217
13	5000	0.01	6205032	6328344
1	5000	0.01	6244931	6368611
2	5000	0.01	41709	41621
3	5000	0.01	124801	129949
4	5000	0.01	0	0
5	5000	0.01	590	649
6	5000	0.01	581	662
7	5000	0.01	1118	1299
8	5000	0.01	15	13
9	5000	0.01	12489214	12488402
10	5000	0.01	545	662
11	5000	0.01	117367	127410
12	5000	0.01	117857	127351
13	5000	0.01	6247904	6371583
1	5000	0.01	6271813	6395733
2	5000	0.01	41672	41866
3	5000	0.01	125465	130678
4	5000	0.01	0	0
5	5000	0.01	636	654
6	5000	0.01	645	667
7	5000	0.01	1267	1309
8	5000	0.01	11	13
9	5000	0.01	12538552	12537523
10	5000	0.01	620	667
11	5000	0.01	127660	128083
12	5000	0.01	128214	128144
13	5000	0.01	6268758	6392678
1	5000	0.01	6226020	6349557
2	5000	0.01	41190	41474
3	5000	0.01	124450	129392
4	5000	0.01	0	0
5	5000	0.01	597	646
6	5000	0.01	602	658
7	5000	0.01	1251	1292
8	5000	0.01	7	13
9	5000	0.01	12463564	12459036
10	5000	0.01	611	659
11	5000	0.01	122519	126946
12	5000	0.01	121350	126820
13	5000	0.01	6232293	6355828
1	5000	0.01	6221303	6344780
2	5000	0.01	41445	41413
3	5000	0.01	124471	129209
4	5000	0.01	0	0
5	5000	0.01	580	644
6	5000	0.01	624	657
7	5000	0.01	1192	1289
8	5000	0.01	8	13
9	5000	0.01	12450375	12446861
10	5000	0.01	618	657
11	5000	0.01	124138	126738
12	5000	0.01	123988	126663
13	5000	0.01	6225062	6348538
1	5000	0.02	25050225	25295400
2	5000	0.02	334367	334282
3	5000	0.02	1004269	1022498
4	5000	0.02	0	1
5	5000	0.02	9826	10236
6	5000	0.02	9872	10340
7	5000	0.02	19690	20473
8	5000	0.02	381	417
9	5000	0.02	50089029	50084823
10	5000	0.02	9813	10332
11	5000	0.02	986509	1012271
12	5000	0.02	988667	1012977
13	5000	0.02	25032595	25277774
1	5000	0.02	24987363	25232259
2	5000	0.02	332950	333113
3	5000	0.02	999530	1019357
4	5000	0.02	1	1
5	5000	0.02	10075	10193
6	5000	0.02	10057	10294
7	5000	0.02	20136	20386
8	5000	0.02	403	415
9	5000	0.02	49970195	49968004
10	5000	0.02	9936	10295
11	5000	0.02	1000512	1009328
12	5000	0.02	1002208	1009270
13	5000	0.02	24988812	25233708
1	5000	0.02	25004235	25249268
2	5000	0.02	333243	333675
3	5000	0.02	999488	1020158
4	5000	0.02	0	1
5	5000	0.02	9258	10207
6	5000	0.02	9571	10303
7	5000	0.02	19173	20414
8	5000	0.02	338	416
9	5000	0.02	50029250	50024197
10	5000	0.02	9662	10304
11	5000	0.02	966161	1010575
12	5000	0.02	965213	1010518
13	5000	0.02	25005675	25250708
1	5000	0.02	25024288	25269395
2	5000	0.02	334371	333987
3	5000	0.02	1002956	1021422
4	5000	0.02	2	1
5	5000	0.02	10023	10222
6	5000	0.02	10006	10321
7	5000	0.02	19791	20445
8	5000	0.02	414	417
9	5000	0.02	50053186	50055406
10	5000	0.02	9965	10321
11	5000	0.02	997042	1011653
12	5000	0.02	996066	1011639
13	5000	0.02	25024643	25269750
1	5000	0.02	24881368	25125743
2	5000	0.02	331015	330951
3	5000	0.02	992497	1012710
4	5000	0.02	0	1
5	5000	0.02	9767	10104
6	5000	0.02	9998	10206
7	5000	0.02	19870	20209
8	5000	0.02	387	411
9	5000	0.02	49753745	49751530
10	5000	0.02	9947	10204
11	5000	0.02	993926	1002635
12	5000	0.02	993997	1002830
13	5000	0.02	24876475	25120851
1	5000	0.02	25005899	25250873
2	5000	0.02	333685	333439
3	5000	0.02	1000265	1020198
4	5000	0.02	3	1
5	5000	0.02	9867	10205
6	5000	0.02	9892	10307
7	5000	0.02	19713	20410
8	5000	0.02	411	416
9	5000	0.02	50003535	50000596
10	5000	0.02	9816	10304
11	5000	0.02	995263	1010075
12	5000	0.02	996452	1010344
13	5000	0.02	24999174	25244149
1	5000	0.02	24941835	25186533
2	5000	0.02	332325	332284
3	5000	0.02	995186	1016421
4	5000	0.02	2	1
5	5000	0.02	9950	10155
6	5000	0.02	10033	10254
7	5000	0.02	19927	20311
8	5000	0.02	391	413
9	5000	0.02	49882153	49885074
10	5000	0.02	9786	10254
11	5000	0.02	992865	1006574
12	5000	0.02	992805	1006604
13	5000	0.02	24941077	25185775
1	5000	0.02	25008446	25253425
2	5000	0.02	334186	333463
3	5000	0.02	999971	1020349
4	5000	0.02	0	1
5	5000	0.02	10292	10206
6	5000	0.02	10250	10309
7	5000	0.02	20398	20413
8	5000	0.02	388	416
9	5000	0.02	50004619	50002996
10	5000	0.02	10074	10306
